source,source_id,url,title,brand,model,cpu,ram_gb,storage_gb,gpu,screen_size_in,price_idr,original_price_idr,condition,seller_name,seller_rating,seller_num_reviews,seller_is_official,sold_count,location,scraped_at,is_suspected_scam,scam_reasons
tokopedia,103512776449,https://www.tokopedia.com/technosify/asus-expertbook-p5-p5405csa-nz7310ws-laptop-ultra-7-258v-1tb-32gb-lpddr5x-intel-arc-140v-14-wqxga-windows-11-home-office-2024-3-year-warranty-sleeve-1731876070260704679-1736187031784293799?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,"Asus Expertbook P5 P5405CSA NZ7310WS Laptop Ultra 7 258V 1TB 32GB LPDDR5X Intel Arc 140V 14"" WQXGA Windows 11 Home + Office 2024 - 3 Year Warranty + Sleeve",Asus,,,,,,5.0,26086655,,new,technosify,5.0,,False,,Surabaya,2026-08-27T09:18:34.401074,False,
tokopedia,2141499138,https://www.tokopedia.com/vortexindocomputer/asus-rog-240-watt-notebook-adapter-original-120cm-output-20-0v-12-0a-240-0w-dc-plug-type-6phi-zephyrus-srix-strix-scar-tuf-gaming-1729826449846470313?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,Laptop ASUS ExpertBook P1 (P1403) Core 5 210H 8GB 512GB Microsoft Office Home & Student 2024 3 Year,Asus,,,,,,10.0,13799000,,new,Vortexindo.Computer,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:34.401148,False,
tokopedia,8177595222,https://www.tokopedia.com/zxcomputer/laptop-asus-a1404va-x1404va-intel-core-i5-1334u-8gb-512gb-ssd-14-0-full-hd-intel-iris-xe-windows-11-1731241390106314172?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,"LAPTOP ASUS A1404VA/X1404VA Intel Core i5-1334U 8GB/512GB SSD 14.0"" Full HD Intel Iris Xe Windows 11",Asus,,,,512,,14.0,10799000,,new,ZX COMPUTER,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:34.401220,False,
tokopedia,103494075373,https://www.tokopedia.com/gameridsurabaya/laptop-asus-vivobook-14-flip-oled-tp3407sa-touch-screen-intel-core-ultra-7-256v-ram-16gb-ssd-512gb-windows-11-office-ohs-14-inch-2k-1736119988789348307?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,"Laptop ASUS Vivobook 14 Flip OLED TP3407SA Touch Screen Intel Core Ultra 7 256V RAM 16GB SSD 512GB Windows 11 + Office (OHS) 14"" inch 2K",Asus,,,16,512,,14.0,23139000,,new,Gamer ID Surabaya,5.0,,False,,Surabaya,2026-08-27T09:18:34.401305,False,
tokopedia,102902805047,https://www.tokopedia.com/herlinacom/laptop-asus-vivobook-f1504za-touch-intel-core-i7-1255u-ram-16gb-512gb-ssd-win-11-ori-15-6-full-hd-1734092977502520718?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,Laptop Asus Vivobook F1504ZA Touch Intel Core i7 1255U Ram 16Gb 512Gb Ssd Win 11 Ori 15.6 Full HD,Asus,,,16,512,,,12159000,,new,Herlinacom,5.0,,False,,Depok,2026-08-27T09:18:34.401382,False,
tokopedia,102852029780,https://www.tokopedia.com/agresidjakut/laptop-asus-vivobook-go-14-ryzen-3-7320u-8gb-512gb-ssd-w-11-ohs-original-14-0-full-hd-1734012443853817426?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,"Laptop Asus Vivobook GO 14 - Ryzen 3 7320U 8GB 512GB SSD W 11 + OHS Original 14.0"" Full HD",Asus,,RYZEN 3 7320U,,512,,14.0,9349000,,new,Agres ID Jakarta Utara,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:34.401470,False,
tokopedia,103066236612,https://www.tokopedia.com/studiolaptop/asus-expertbook-p1403cva-intel-core-i7-13620h-core-5-210h-i5-13420h-210h-core-i3-100u-1315-16gb-1tb-512gb-win-11-office-laptop-bisnis-garansi-resmi-cocok-untuk-sekolah-kerja-editing-1734446786183595847?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,ASUS EXPERTBOOK P1403CVA INTEL CORE 5 210H CORE 100U I5 I3 16GB 1TB 512GB WIN 11 OFFICE - LAPTOP BISNIS GARANSI RESMI COCOK UNTUK SEKOLAH KERJA EDITING,Asus,,,,,,3.0,9829000,,new,Studio Laptop,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:34.401549,False,
tokopedia,15849509898,https://www.tokopedia.com/king-laptop/laptop-asus-promo-o2o-khusus-offline?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,LAPTOP ASUS - PROMO O2O (KHUSUS OFFLINE),Asus,,,,,,,22000000,,new,KING Laptop,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:34.401604,False,
tokopedia,103626550257,https://www.tokopedia.com/gamingdistributorid/laptop-asus-vivobook-f1504vap-core-i5-120u-16gb-1tb-w11-office-permanent-15-6fhd-ips-1731157246466557550-1736686931472844398?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,Laptop Asus VivoBook  F1504VA I5 1334 16GB 1TB SSD  W11 15.6FHD,Asus,,,,,,,10569000,,new,GAMING DISTRIBUTOR ID,5.0,,False,,Jakarta Barat,2026-08-27T09:18:34.401669,False,
tokopedia,103081408834,https://www.tokopedia.com/kanglaptop/asus-expertbook-pm1403cda-ryzen-5-150-16gb-512gb-w11-ohs-14-0-fhd-vips-1734510234392299337?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,Laptop Asus ExpertBook P1 PM1403CDA Ryzen 5-150 16GB 512GB SSD 14.0 Inch FHD IPS Windows 11,Asus,,M1,,512,,3.0,12149000,,new,KangLaptop_NEW,5.0,,False,,Jakarta Selatan,2026-08-27T09:18:34.401738,False,
